,year,month,day,현재수요(MW),공급능력(MW),공급예비율(퍼센트),datetime
937,2014,12,25,62856.21983,88970.29861,41.61476062,20141225
938,2014,12,26,67936.46479,88425.61806,30.65520691,20141226
939,2014,12,27,62954.25458,87954.29167,39.7950666,20141227
940,2014,12,28,58042.01344,86975.36806,50.00156094,20141228
941,2014,12,29,66426.79194,89497.08681,35.55669958,20141229
942,2014,12,30,66060.55108,88142.85417,33.71382826,20141230
943,2014,12,31,64200.20194,88419.21528,38.07278469,20141231
944,2015,1,1,56509.38382,87672.02431,55.51891531,201511
945,2015,1,2,64666.70024,89195.51389,38.47674611,201512
946,2015,1,3,61762.46955,89398.28819,44.80757156,201513
947,2015,1,4,57252.68795,89480.83333,56.48210087,201514
948,2015,1,5,66647.95642,89947.03472,35.97870962,201515
949,2015,1,6,68827.58882,90397.50347,31.90832111,201516
950,2015,1,7,71160.7984,90623.49306,27.7516132,201517
951,2015,1,8,71318.36879,90534.23958,27.31387771,201518
952,2015,1,9,70613.39715,90605.75694,28.64657632,201519
953,2015,1,10,63576.1817,89020.28819,40.09222681,2015110
954,2015,1,11,58422.21073,88754.74653,52.06134861,2015111
955,2015,1,12,68734.67528,90022.36806,32.0307525,2015112
956,2015,1,13,69983.30207,90918.35764,30.28571137,2015113
957,2015,1,14,69297.95937,90309.88889,30.78555949,2015114
958,2015,1,15,68308.0542,90170.8125,32.3735001,2015115
959,2015,1,16,69340.84528,90145.54514,30.45696563,2015116
960,2015,1,17,63813.23246,89349.60322,40.07930219,2015117
961,2015,1,18,58679.37108,89006.79861,51.81480885,2015118
962,2015,1,19,67455.23472,89849.62153,34.29573774,2015119
963,2015,1,20,69299.67615,90185.16667,30.52963579,2015120
964,2015,1,21,68920.05051,90790.9375,32.18690016,2015121
965,2015,1,22,67949.04263,91493.99653,35.0408568,2015122
966,2015,1,23,67702.90899,91916.12847,36.10908725,2015123
967,2015,1,24,61361.62497,90370.7339,47.36363989,2015124
968,2015,1,25,56737.95198,90408.8125,59.4468869,2015125
969,2015,1,26,65440.92559,90103.17014,38.99605431,2015126
970,2015,1,27,68279.34064,90106.0404,32.59833639,2015127
971,2015,1,28,69554.99719,90022.25,29.80457584,2015128
972,2015,1,29,69399.63122,90614.78125,31.11924802,2015129
973,2015,1,30,69024.6775,90343.28472,31.30831052,2015130
974,2015,1,31,63094.55382,88430.46528,40.24219625,2015131
975,2015,2,1,57925.61462,87618.22222,51.4252184,201521
976,2015,2,2,67615.37205,89045.75347,32.82326608,201522
977,2015,2,3,69175.54146,89398.26042,29.61291462,201523
978,2015,2,4,68777.86104,89092.29167,29.96940795,201524
979,2015,2,5,69179.42371,89348.38542,29.52757708,201525
980,2015,2,6,68465.30708,88198.73264,29.1394084,201526
981,2015,2,7,62650.73193,86174.15278,37.62784501,201527
982,2015,2,8,59791.2141,85021.08681,42.37560295,201528
983,2015,2,9,70667.29767,88786.23611,26.63139511,201529
984,2015,2,10,69539.13095,88740.04514,27.91135564,2015210
985,2015,2,11,68035.65983,87340.64583,28.76837406,2015211
986,2015,2,12,68900.23913,88542.97222,28.87659156,2015212
987,2015,2,13,69214.09295,88424.71528,28.02414139,2015213
988,2015,2,14,63019.84229,86613.37847,37.53945521,2015214
989,2015,2,15,58190.63781,87014.21181,49.63579583,2015215
990,2015,2,16,65022.04247,89217.79861,38.3721483,2015216
991,2015,2,17,62339.3474,89384.28125,43.81064545,2015217
992,2015,2,18,51503.668,88081.83681,71.3598748,2015218
993,2015,2,19,46391.18122,86544.47222,87.34503993,2015219
994,2015,2,20,48055.9659,85620,78.43779691,2015220
995,2015,2,21,50434.92678,85498.87879,70.08048944,2015221
996,2015,2,22,52137.60424,86314.89931,66.03862934,2015222
997,2015,2,23,63744.96021,88308.76831,39.66355435,2015223
998,2015,2,24,65108.41361,88615.20833,36.47118962,2015224
999,2015,2,25,65060.37955,88509.55903,36.38778246,2015225
1000,2015,2,26,65344.76667,88253.01736,35.58572837,2015226
1001,2015,2,27,67415.55958,89049.18403,32.43466509,2015227
1002,2015,2,28,61459.47376,87241.75347,42.03507701,2015228
1003,2015,3,1,55728.37772,85451.78819,53.52169389,201531
1004,2015,3,2,64552.73916,87597.63889,36.53462343,201532
1005,2015,3,3,67524.66688,87059.47222,29.59978871,201533
1006,2015,3,4,68658.08021,87307.89236,27.61205149,201534
1007,2015,3,5,68355.19073,86210.50694,26.44231854,201535
1008,2015,3,6,66825.00596,85101.34249,27.60475474,201536
1009,2015,3,7,59854.46708,82031.97917,37.13771009,201537
1010,2015,3,8,54412.78781,80945.22917,48.99737927,201538
1011,2015,3,9,63497.1567,83723.10069,33.21869993,201539
1012,2015,3,10,69065.43226,84898.27431,23.38996375,2015310
1013,2015,3,11,67928.65248,84315.73611,24.39283484,2015311
1014,2015,3,12,66897.18524,83871.03472,25.65171732,2015312
1015,2015,3,13,65824.78395,82466.29672,25.62680795,2015313
1016,2015,3,14,59657.83014,80424.42708,34.88561035,2015314
1017,2015,3,15,54238.18426,80327.22917,48.31020509,2015315
1018,2015,3,16,62020.28806,82429.375,33.80043149,2015316
1019,2015,3,17,62689.71785,81855.34375,30.9288099,2015317
1020,2015,3,18,63638.09194,83337.21875,31.55702799,2015318
1021,2015,3,19,61934.72378,83834.10417,35.61974385,2015319
1022,2015,3,20,61021.34598,83189.84028,36.58997345,2015320
1023,2015,3,21,55652.45663,79645.70139,43.14911653,2015321
1024,2015,3,22,51374.48729,76462.04514,49.05144174,2015322
1025,2015,3,23,60909.20763,83648.27431,38.24092601,2015323
1026,2015,3,24,62843.78764,84556.99653,34.93694938,2015324
1027,2015,3,25,62942.68736,85435.125,35.96112396,2015325
1028,2015,3,26,61743.03774,85141.44792,38.34863212,2015326
1029,2015,3,27,61301.43072,84522.23611,38.39663984,2015327
1030,2015,3,28,55922.45649,81942.11111,46.6074025,2015328
1031,2015,3,29,51206.95646,80721.48359,57.77273837,2015329
1032,2015,3,30,58743.6581,83895.375,43.51073288,2015330
1033,2015,3,31,60651.15677,84729.03851,40.62515618,2015331
1034,2015,4,1,60526.65876,84819.75789,40.89941131,201541
1035,2015,4,2,60607.48434,83423.33081,38.1330196,201542
1036,2015,4,3,60291.40212,83292.93056,38.58674097,201543
1037,2015,4,4,55084.0192,77722.28819,41.21426875,201544
1038,2015,4,5,51311.27278,75668.77083,47.61784149,201545
1039,2015,4,6,60280.09945,80885.27431,35.40334931,201546
1040,2015,4,7,62110.19729,80585.22569,30.1668376,201547
1041,2015,4,8,61501.7556,80083.43403,30.78340501,201548
1042,2015,4,9,61025.14947,79551.61269,30.79819292,201549
1043,2015,4,10,59948.6183,80219.01042,34.2282216,2015410
1044,2015,4,11,54558.63142,76991.84028,41.20557747,2015411
1045,2015,4,12,50725.70094,76517.20139,50.99408118,2015412
1046,2015,4,13,59383.78389,80741.15972,37.50163081,2015413
1047,2015,4,14,60931.05861,82121.244,35.64009964,2015414
1048,2015,4,15,60079.78498,81888.66319,36.71555085,2015415
1049,2015,4,16,60673.36597,82313.82986,36.35537837,2015416
1050,2015,4,17,59704.60097,82552.41319,38.56804352,2015417
1051,2015,4,18,54735.06024,80052.60417,46.35425559,2015418
1052,2015,4,19,51112.38348,77021.69571,50.83508269,2015419
1053,2015,4,20,59505.47538,82326.82639,39.72148578,2015420
1054,2015,4,21,59345.60778,81660.76389,38.02108594,2015421
1055,2015,4,22,58903.28885,81577.48611,39.00767042,2015422
1056,2015,4,23,58687.99927,81652.15625,39.70876438,2015423
1057,2015,4,24,58129.73178,81114.35069,40.03866814,2015424
1058,2015,4,25,53194.12919,79374.11806,49.29314253,2015425
1059,2015,4,26,48705.75948,77713.15972,59.77230898,2015426
1060,2015,4,27,56855.06667,80892.64236,43.35985684,2015427
1061,2015,4,28,57864.79424,80424.28819,40.00193448,2015428
1062,2015,4,29,58720.66799,80153.15625,37.31975104,2015429
1063,2015,4,30,57869.95923,80068.85417,39.01615832,2015430
1064,2015,5,1,52477.61767,78294.74653,49.3497157,201551
1065,2015,5,2,50176.7019,75099.97696,49.93025654,201552
1066,2015,5,3,48091.81795,74529.83681,55.20399627,201553
1067,2015,5,4,53048.64889,78805.67014,49.4299858,201554
1068,2015,5,5,51362.16497,78528.91667,53.17598688,201555
1069,2015,5,6,56034.97801,79842.38952,43.82463887,201556
1070,2015,5,7,57123.39132,78496.89236,38.16465413,201557
1071,2015,5,8,57064.34634,79241.14583,39.77253611,201558
1072,2015,5,9,53240.69108,77113.83333,44.99798382,201559
1073,2015,5,10,48424.69781,76423.92708,57.98435274,2015510
1074,2015,5,11,56438.23231,79070.72917,41.82645045,2015511
1075,2015,5,12,57231.24587,79728.02431,40.16978747,2015512
1076,2015,5,13,57307.00406,78432.75,37.76490646,2015513
1077,2015,5,14,58175.56128,77608.61458,34.44833847,2015514
1078,2015,5,15,58589.21809,78510.47127,34.91517081,2015515
1079,2015,5,16,53170.50969,72486.03125,36.51011236,2015516
1080,2015,5,17,48489.64698,72204.25347,49.11712059,2015517
1081,2015,5,18,56582.90121,75744.36806,35.56880771,2015518
1082,2015,5,19,57833.0664,76588.52083,33.57309151,2015519
1083,2015,5,20,57488.55039,77071.71686,34.9427412,2015520
1084,2015,5,21,57948.49626,78099.67266,35.76058999,2015521
1085,2015,5,22,57970.19754,78518.89931,36.43728865,2015522
1086,2015,5,23,53294.14176,72375.60764,36.13295659,2015523
1087,2015,5,24,48503.6249,72208.98264,49.04005352,2015524
1088,2015,5,25,51316.04976,73206.38194,43.59687111,2015525
1089,2015,5,26,58079.41024,76804.11806,33.77032674,2015526
1090,2015,5,27,58731.50336,76607.46875,31.94163126,2015527
1091,2015,5,28,59361.25396,77672.05366,32.47870653,2015528
1092,2015,5,29,59629.38611,76927.76042,30.41287404,2015529
1093,2015,5,30,54327.49513,75646.38542,39.59192974,2015530
1094,2015,5,31,49626.1233,75410.01042,52.2352359,2015531
1095,2015,6,1,57642.31875,79083.40972,39.47696781,201561
1096,2015,6,2,59057.24164,79493.43245,36.18890384,201562
1097,2015,6,3,58581.10065,78562.52778,35.49155311,201563
1098,2015,6,4,58929.61724,77915.38037,33.77223732,201564
1099,2015,6,5,57715.85453,78077.37626,36.28753925,201565
1100,2015,6,6,52972.5523,76393.14931,44.78132789,201566
1101,2015,6,7,49379.64457,76169.68056,54.67372445,201567
1102,2015,6,8,57587.79331,79419.94003,40.28802174,201568
1103,2015,6,9,59457.1677,79809.45328,35.58292742,201569
1104,2015,6,10,60211.12717,79559.50347,33.86229575,2015610
1105,2015,6,11,60267.41036,80952.22569,35.79332751,2015611
1106,2015,6,12,60327.89087,82356.28125,37.96562858,2015612
1107,2015,6,13,55903.40367,78813.67708,41.45614945,2015613
1108,2015,6,14,50893.86924,78157.1875,54.0242391,2015614
1109,2015,6,15,59915.94472,82681.89931,40.59683382,2015615
1110,2015,6,16,61224.07833,82315.24306,36.15359535,2015616
1111,2015,6,17,60660.51545,82200.58681,36.99376379,2015617
1112,2015,6,18,60623.42399,82906.71307,38.46700955,2015618
1113,2015,6,19,60286.44144,82936.54167,39.2036423,2015619
1114,2015,6,20,54726.35186,78469.25694,43.79329501,2015620
1115,2015,6,21,50452.88382,76209.75758,51.49729378,2015621
1116,2015,6,22,58806.51705,82290.10764,42.25794181,2015622
1117,2015,6,23,60592.59959,83412.99306,39.60922539,2015623
1118,2015,6,24,61089.10071,83828.03819,38.92788106,2015624
1119,2015,6,25,60789.84395,84249.86111,40.26327033,2015625
1120,2015,6,26,59642.03054,85916.57292,45.37353958,2015626
1121,2015,6,27,55186.4755,81194.28819,47.64266991,2015627
1122,2015,6,28,51037.42455,79971.40972,57.01198462,2015628
1123,2015,6,29,59483.04108,86609.70486,48.59917198,2015629
1124,2015,6,30,60364.17158,87597.14931,46.93962232,2015630
1125,2015,7,1,59722.62885,88627.52431,50.05278556,201571
1126,2015,7,2,60395.03361,89098.4375,49.08399212,201572
1127,2015,7,3,60458.4235,89221.34722,48.78918067,201573
1128,2015,7,4,54537.72583,88067.19792,61.97169753,201574
1129,2015,7,5,51157.33816,85821.07292,68.03187764,201575
1130,2015,7,6,59640.78431,89630.76736,52.6819759,201576
1131,2015,7,7,60625.64401,89816.4375,49.39524781,201577
1132,2015,7,8,60609.38349,90152.67361,50.00275384,201578
1133,2015,7,9,61866.23288,89499.625,46.12310594,201579
1134,2015,7,10,63089.06736,88886.26736,42.53685976,2015710
1135,2015,7,11,59222.31997,83662.17014,42.06904729,2015711
1136,2015,7,12,53562.43574,84669.91698,58.47440323,2015712
1137,2015,7,13,60154.63087,89733.08333,51.19301253,2015713
1138,2015,7,14,62847.95229,89996.25,45.21846898,2015714
1139,2015,7,15,64201.5908,89909.31597,41.7572171,2015715
1140,2015,7,16,61776.02736,90129.02083,47.12751191,2015716
1141,2015,7,17,60017.85279,90680.35764,52.23454624,2015717
1142,2015,7,18,55546.41083,85553.85764,54.51632872,2015718
1143,2015,7,19,52767.2768,84275.62847,60.0581511,2015719
1144,2015,7,20,62431.85938,89768.99653,46.6134783,2015720
1145,2015,7,21,64831.1521,89816.58333,40.05218321,2015721
1146,2015,7,22,65537.75163,89132.54167,37.8207775,2015722
1147,2015,7,23,66078.95319,88636.52431,35.78199691,2015723
1148,2015,7,24,64517.39757,88283.85417,38.0312592,2015724
1149,2015,7,25,59036.05764,82803.36806,40.95776021,2015725
1150,2015,7,26,55131.40854,80190.49306,46.05031767,2015726
1151,2015,7,27,63899.54007,88513.92014,41.12412743,2015727
1152,2015,7,28,66511.23278,89894.36111,37.05071045,2015728
1153,2015,7,29,66050.80547,90245.50253,38.49732211,2015729
1154,2015,7,30,66799.2774,89642.82292,36.28509976,2015730
1155,2015,7,31,65355.13991,89787.8024,38.83461147,2015731
1156,2015,8,1,57961.63342,83897.80556,45.29495962,201581
1157,2015,8,2,54646.79264,83516.88542,53.47338559,201582
1158,2015,8,3,58710.10712,88993.7238,52.86282766,201583
1159,2015,8,4,59521.85453,90734.50694,54.34840842,201584
1160,2015,8,5,61317.19422,90612.26736,50.01128271,201585
1161,2015,8,6,64850.4466,90121.58428,41.68956783,201586
1162,2015,8,7,66499.09752,89720.01042,37.02957192,201587
1163,2015,8,8,61401.4274,82210.71181,34.89093205,201588
1164,2015,8,9,57131.9416,80261.12153,41.17167073,201589
1165,2015,8,10,65729.42993,86578.23264,33.87931198,2015810
1166,2015,8,11,66623.46465,87808.33681,33.44432344,2015811
1167,2015,8,12,64788.76521,87882.72569,37.26602896,2015812
1168,2015,8,13,65366.90882,87996.33333,36.28311993,2015813
1169,2015,8,14,62469.09563,85913.64931,38.57060357,2015814
1170,2015,8,15,59283.04226,80859.43213,37.14536681,2015815
1171,2015,8,16,55805.78233,80311.64931,44.38115142,2015816
1172,2015,8,17,63753.84018,87658.80556,40.66991089,2015817
1173,2015,8,18,66271.36469,86532.88194,32.31437549,2015818
1174,2015,8,19,65988.18566,86917.34375,33.22193795,2015819
1175,2015,8,20,65735.7466,87352.10069,34.39921934,2015820
1176,2015,8,21,64417.95993,87334.9375,36.87544681,2015821
1177,2015,8,22,59299.32597,78675.43056,33.25199118,2015822
1178,2015,8,23,54391.9533,77708.53472,43.42473149,2015823
1179,2015,8,24,63188.14636,84984.1834,36.8282806,2015824
1180,2015,8,25,61692.24892,86784.17361,41.70938549,2015825
1181,2015,8,26,61025.79833,86547.53125,43.0616325,2015826
1182,2015,8,27,62206.82373,86429.42708,40.45903171,2015827
1183,2015,8,28,62591.59143,86479.5625,39.61318883,2015828
1184,2015,8,29,57690.27097,78028.07639,35.66049524,2015829
1185,2015,8,30,53540.64947,77770.56944,45.65881664,2015830
1186,2015,8,31,62283.16101,84946.36111,38.24261709,2015831
1187,2015,9,1,63980.79819,85359.12847,35.17865229,201591
1188,2015,9,2,63889.41807,84560.94792,33.69044747,201592
1189,2015,9,3,63775.3183,84153.94792,33.37228219,201593
1190,2015,9,4,63714.50533,83476.29672,32.42337029,201594
1191,2015,9,5,57500.01353,75924.00347,32.50861095,201595
1192,2015,9,6,51649.96746,74674.70833,44.77656858,201596
1193,2015,9,7,59448.22028,80613.70833,37.0537229,201597
1194,2015,9,8,60495.72486,82620.17014,37.65426024,201598
1195,2015,9,9,60130.56148,81101.8245,36.08588944,201599
1196,2015,9,10,60634.76035,80828.63194,34.67722733,2015910
1197,2015,9,11,60847.41448,81642.66667,35.39669906,2015911
1198,2015,9,12,55106.97139,73220.86806,33.23390438,2015912
1199,2015,9,13,50121.38392,69988.28472,39.78362205,2015913
1200,2015,9,14,58536.45313,81617.83333,41.674224,2015914
1201,2015,9,15,60069.72667,81752.02431,37.23250274,2015915
1202,2015,9,16,59604.18255,81774.93056,38.39569416,2015916
1203,2015,9,17,60135.80148,81729.57639,37.04204806,2015917
1204,2015,9,18,60004.01375,82116.26736,37.91522146,2015918
1205,2015,9,19,55677.65873,74967.22727,35.00109475,2015919
1206,2015,9,20,51469.23681,73286.84722,42.70712243,2015920
1207,2015,9,21,59483.60594,83350.64931,42.21701108,2015921
1208,2015,9,22,61087.45267,83502.24306,37.93269535,2015922
1209,2015,9,23,60423.64802,83577.84722,39.4686816,2015923
1210,2015,9,24,60364.68949,82766.46875,38.35361692,2015924
1211,2015,9,25,57038.94892,84796.53819,49.37184958,2015925
1212,2015,9,26,46815.43163,74377.5625,58.9083899,2015926
1213,2015,9,27,41748.16483,73451.53125,76.12565479,2015927
1214,2015,9,28,43065.71013,71774.10417,67.25978789,2015928
1215,2015,9,29,46203.31507,74778.42361,62.74282858,2015929
1216,2015,9,30,54907.35552,80488.10006,48.53519506,2015930
1217,2015,10,1,58470.10149,80937.90972,39.97547302,2015101
1218,2015,10,2,57564.24307,80427.19444,40.42785856,2015102
1219,2015,10,3,53729.56615,72312.875,34.72531608,2015103
1220,2015,10,4,49555.235,72875.28125,47.2452249,2015104
1221,2015,10,5,56933.53787,77125.10764,36.59878916,2015105
1222,2015,10,6,58508.38,78327.03472,34.91903969,2015106
1223,2015,10,7,58863.09931,76714.30556,31.10408365,2015107
1224,2015,10,8,58636.70644,76752.31597,31.59790724,2015108
1225,2015,10,9,55250.26313,73137.49306,32.62109078,2015109
1226,2015,10,10,52081.34097,70212.44444,34.99095264,20151010
1227,2015,10,11,49453.38476,68329.88889,38.31724788,20151011
1228,2015,10,12,56826.57127,74242.45833,31.83885702,20151012
1229,2015,10,13,58410.26962,73679.50347,26.73712983,20151013
1230,2015,10,14,58659.9308,73140.75,25.31443222,20151014
1231,2015,10,15,59063.44173,73796.90972,25.52550672,20151015
1232,2015,10,16,59101.62317,74492.45833,26.58888419,20151016
1233,2015,10,17,54323.18768,71738.6875,32.1451592,20151017
1234,2015,10,18,49550.66929,71334.40972,44.20104925,20151018
1235,2015,10,19,57110.9248,75081.12027,33.02728296,20151019
1236,2015,10,20,58960.98996,74795.51389,27.72104174,20151020
1237,2015,10,21,59001.87995,75254.52494,28.34399797,20151021
1238,2015,10,22,58740.33998,75406.03851,29.144213,20151022
1239,2015,10,23,58249.52714,75286.70486,29.96402971,20151023
1240,2015,10,24,53541.50698,72171.375,35.04400757,20151024
1241,2015,10,25,48987.36875,68428.09028,39.90531806,20151025
1242,2015,10,26,56948.73019,76331.34028,34.89170366,20151026
1243,2015,10,27,58915.23156,79494.29167,35.73419979,20151027
1244,2015,10,28,58601.02754,79889.90972,36.87346837,20151028
1245,2015,10,29,59194.70413,80881.25,37.22087615,20151029
1246,2015,10,30,59272.72174,80090.32292,35.70771993,20151030
1247,2015,10,31,55253.82045,74037.07986,34.03573649,20151031
1248,2015,11,1,51845.25937,72196.17014,39.35548802,2015111
1249,2015,11,2,58570.84656,77435.83681,32.83595295,2015112
1250,2015,11,3,59872.33736,79881.36919,33.87230108,2015113
1251,2015,11,4,59912.37517,80599.75347,34.95839316,2015114
1252,2015,11,5,59680.92246,80582.3125,35.44134801,2015115
1253,2015,11,6,59912.40118,80821.32292,35.30582535,2015116
1254,2015,11,7,55623.40175,76544.22222,37.78348596,2015117
1255,2015,11,8,51409.19552,76175.44792,48.32151563,2015118
1256,2015,11,9,58961.11434,80464.42361,37.65555306,2015119
1257,2015,11,10,60530.19854,81849.70833,35.81699451,20151110
1258,2015,11,11,60449.94139,81525.17014,35.26841139,20151111
1259,2015,11,12,60067.01599,82512.37153,37.93618105,20151112
1260,2015,11,13,61104.17569,82743.92361,36.15614514,20151113
1261,2015,11,14,55883.99444,79444.72569,42.22035937,20151114
1262,2015,11,15,51053.38542,75109.48611,47.34397188,20151115
1263,2015,11,16,59522.81285,81383.52431,38.18299375,20151116
1264,2015,11,17,60650.27882,81114.98958,34.31063854,20151117
1265,2015,11,18,61649.38715,81600.79514,33.03869306,20151118
1266,2015,11,19,61640.70451,82042.80903,33.80432535,20151119
1267,2015,11,20,60934.14236,82382.93403,35.67031806,20151120
1268,2015,11,21,56759.80868,79729.79514,40.53303785,20151121
1269,2015,11,22,52041.03646,77329.78472,48.74850104,20151122
1270,2015,11,23,60471.78854,83167.21181,39.2293434,20151123
1271,2015,11,24,62485.91146,84512.08333,35.97373646,20151124
1272,2015,11,25,64121.70729,84732.38194,32.94040833,20151125
1273,2015,11,26,66564.04375,86505.97917,30.78628819,20151126
1274,2015,11,27,67540.16424,87100.91667,29.54360313,20151127
1275,2015,11,28,60822.57083,80716.64583,32.77984236,20151128
1276,2015,11,29,55879.05104,77077.83333,38.05087014,20151129
1277,2015,11,30,63873.89479,84474.61111,32.90339549,20151130
1278,2015,12,1,65599.93021,87949.10764,34.62812222,2015121
1279,2015,12,2,65689.22882,88145.88194,34.98208958,2015122
1280,2015,12,3,67870.42882,88154.35417,30.6279066,2015123
1281,2015,12,4,68138.04583,88138.65972,29.9211559,2015124
1282,2015,12,5,60468.67049,83013.08333,37.33721736,2015125
1283,2015,12,6,56220.71701,83289.50347,48.33009236,2015126
1284,2015,12,7,65987.77292,86290.04861,31.88875764,2015127
1285,2015,12,8,66431.60313,86697.73264,31.10742882,2015128
1286,2015,12,9,66123.6441,86875.02778,31.8738191,2015129
1287,2015,12,10,66021.27882,86762.55903,32.07831771,20151210
1288,2015,12,11,65352.93993,86755.02083,33.28841979,20151211
1289,2015,12,12,59448.28125,84252.51042,41.78551458,20151212
1290,2015,12,13,54996.82361,84678.88194,54.14194722,20151213
1291,2015,12,14,64567.77292,86656.01042,35.7861934,20151214
1292,2015,12,15,65941.13333,86507.75,31.77303299,20151215
1293,2015,12,16,67567.65243,87314.36806,29.93659445,20151216
1294,2015,12,17,69701.04375,88027.33333,26.9480559,20151217
1295,2015,12,18,70243.8375,88785.79861,26.91996042,20151218
1296,2015,12,19,62412.45938,88965.17708,42.62132882,20151219
1297,2015,12,20,57625.60521,89367.31944,55.19737812,20151220
1298,2015,12,21,66539.73576,91564.30903,38.99871215,20151221
1299,2015,12,22,67339.06875,91443.34375,36.34739028,20151222
1300,2015,12,23,66044.33264,90641.09722,37.85475521,20151223
1301,2015,12,24,65717.67535,91750.88194,40.18078056,20151224
1302,2015,12,25,59852.06945,90569.61111,51.40100035,20151225
1303,2015,12,26,58415.19479,90918.54861,55.69771875,20151226
1304,2015,12,27,56669.04375,89473.70486,58.15788194,20151227
1305,2015,12,28,68158.87674,92273.50347,36.5614882,20151228
1306,2015,12,29,69293.49479,92411.49306,33.82894757,20151229
1307,2015,12,30,67324.12708,92167.55556,37.32328611,20151230
1308,2015,12,31,62878.29826,91296.31597,45.60692361,20151231
1309,2016,1,1,54098.1625,89340.01389,65.38531146,201611
1310,2016,1,2,53952.73299,89885.17361,66.77508854,201612
1311,2016,1,3,54154.9125,89520.39583,65.55115208,201613
1312,2016,1,4,64608.38333,90656.75,41.52094132,201614
1313,2016,1,5,69260.83785,91902.65278,33.34654965,201615
1314,2016,1,6,69630.725,91504.92361,31.87111042,201616
1315,2016,1,7,69614.90694,94382.11111,36.16794931,201617
1316,2016,1,8,69962.17882,93738.77778,34.5093691,201618
1317,2016,1,9,63215.09132,93977.41319,48.73187396,201619
1318,2016,1,10,57850.71319,93983.48958,62.63726667,2016110
1319,2016,1,11,68515.89201,94664.46528,39.42762743,2016111
1320,2016,1,12,70918.74722,95068.75694,34.63457778,2016112
1321,2016,1,13,71382.65903,94934.31944,33.58080347,2016113
1322,2016,1,14,71106.49236,94629.75694,33.54463264,2016114
1323,2016,1,15,69905.01563,93930.75,34.83682535,2016115
1324,2016,1,16,63343.08194,91014.53819,43.76692257,2016116
1325,2016,1,17,58307.58681,91351.27778,56.76299931,2016117
1326,2016,1,18,70127.275,95148.11806,37.4197941,2016118
1327,2016,1,19,74632.70868,95132.44097,28.15279965,2016119
1328,2016,1,20,74489.06146,94937.05208,28.01067257,2016120
1329,2016,1,21,74136.46597,94791.27778,28.52388264,2016121
1330,2016,1,22,73766.05938,94479.68403,28.57241806,2016122
1331,2016,1,23,68036.46007,93446.65278,37.42392014,2016123
1332,2016,1,24,64067.82674,92211.97222,44.02408854,2016124
1333,2016,1,25,73871.75139,93924.26389,28.25550903,2016125
1334,2016,1,26,73949.54201,93307.94097,26.6904441,2016126
1335,2016,1,27,71881.27986,92179.83681,28.6651375,2016127
1336,2016,1,28,72400.82326,93326.90278,29.54959063,2016128
1337,2016,1,29,71110.39861,93221.16319,31.70113611,2016129
1338,2016,1,30,63932.6934,89564.26736,40.16274549,2016130
1339,2016,1,31,59673.4493,91489.66667,53.47346771,2016131
1340,2016,2,1,71184.19757,93021.76042,31.82743507,201621
1341,2016,2,2,72640.8375,93732.93056,29.55417292,201622
1342,2016,2,3,72116.91875,92746.01389,29.03892604,201623
1343,2016,2,4,71224.56146,93396.25,31.49757951,201624
1344,2016,2,5,69130.31875,93447.52431,35.5230309,201625
1345,2016,2,6,60602.38299,87591.79167,44.59937049,201626
1346,2016,2,7,53619.73715,85599.45833,59.90701181,201627
1347,2016,2,8,48833.03368,85460.30208,75.56723854,201628
1348,2016,2,9,49920.1434,86146.46528,73.0232191,201629
1349,2016,2,10,53643.96181,88972.92361,66.17067535,2016210
1350,2016,2,11,63515.98229,92168.39583,45.97978646,2016211
1351,2016,2,12,64748.27535,88716.02083,37.93597847,2016212
1352,2016,2,13,58678.22951,85687.12847,46.11680729,2016213
1353,2016,2,14,56824.38958,87461.91319,54.31017639,2016214
1354,2016,2,15,68869.13993,90198.18403,32.03304549,2016215
1355,2016,2,16,70230.93195,90401.93056,29.29155972,2016216
1356,2016,2,17,68786.76806,90121.375,31.36848646,2016217
1357,2016,2,18,68017.05382,90290.75347,33.19669965,2016218
1358,2016,2,19,67324.89725,90493.26357,34.90322295,2016219
1359,2016,2,20,61194.31979,87349.88542,42.81868819,2016220
1360,2016,2,21,57222.89688,86424.66667,51.20492292,2016221
1361,2016,2,22,66867.13299,90141.61806,35.7482184,2016222
1362,2016,2,23,67249.18472,91046.46528,35.90300764,2016223
1363,2016,2,24,68730.45,90999.01736,32.97212604,2016224
1364,2016,2,25,68745.36771,90492.28125,32.09474861,2016225
1365,2016,2,26,67240.11319,89511.22917,33.68670417,2016226
1366,2016,2,27,60080.97361,86213.625,43.57869618,2016227
1367,2016,2,28,56174.03646,83094.79167,48.09846215,2016228
1368,2016,2,29,67461.63229,87592.84028,31.02785,2016229
1369,2016,3,1,63377.76562,85928.05903,35.64684063,201631
1370,2016,3,2,67800.67396,85442.70833,26.62314271,201632
1371,2016,3,3,66033.45451,84407.93056,28.20531771,201633
1372,2016,3,4,64724.13333,83959.47222,30.21168715,201634
1373,2016,3,5,58205.20903,81031.82292,39.35901805,201635
1374,2016,3,6,53012.75799,80842.57639,52.66742257,201636
1375,2016,3,7,62135.52014,85190.33333,38.40217083,201637
1376,2016,3,8,65417.7636,85233.65278,31.12708949,201638
1377,2016,3,9,66117.19271,85667.97569,30.15739583,201639
1378,2016,3,10,66831.27049,85143.71528,28.02677917,2016310
